order_item_id,order_id,item_id,quantity,unit_price
33395,11110,61,3,34
33396,11110,62,2,87
33397,11110,66,1,201
33398,11110,63,3,149
33399,11111,18,2,60
33400,11111,17,1,109
33401,11111,13,3,37
33402,11112,96,2,60
33403,11113,85,3,95
33404,11113,86,3,278
33405,11113,89,2,96
33406,11113,87,1,133
33407,11113,88,2,158
33408,11114,60,1,126
33409,11114,54,1,90
33410,11115,84,2,35
33411,11115,88,2,158
33412,11115,86,2,278
33413,11115,85,2,95
33414,11116,86,2,278
33415,11116,89,2,96
33416,11117,88,2,158
33417,11117,87,3,133
33418,11117,84,1,35
33419,11118,35,1,76
33420,11118,33,1,243
33421,11118,37,3,32
33422,11118,32,2,35
33423,11119,110,1,56
33424,11120,118,3,49
33425,11120,122,1,58
33426,11120,120,1,35
33427,11120,121,3,56
33428,11120,119,2,65
33429,11121,4,3,57
33430,11121,9,2,136
33431,11122,1,1,125
33432,11122,4,1,57
33433,11122,5,2,145
33434,11123,57,1,56
33435,11123,60,3,126
33436,11124,99,3,95
33437,11124,97,1,55
33438,11125,43,1,259
33439,11125,41,2,164
33440,11125,40,2,275
33441,11125,42,3,98
33442,11126,71,1,70
33443,11126,68,3,70
33444,11126,67,2,54
33445,11127,47,2,174
33446,11127,52,1,32
33447,11127,48,2,161
33448,11127,49,2,98
33449,11128,97,2,55
33450,11128,100,1,83
33451,11129,16,1,96
33452,11129,18,2,60
33453,11129,14,2,77
33454,11130,79,2,35
33455,11130,77,1,136
33456,11131,99,1,95
33457,11131,100,3,83
33458,11131,97,3,55
33459,11132,24,2,99
33460,11133,13,2,37
33461,11133,10,1,149
33462,11133,12,1,153
33463,11133,15,1,59
33464,11133,16,2,96
33465,11134,16,2,96
33466,11134,14,2,77
33467,11134,13,1,37
33468,11134,12,2,153
33469,11135,45,3,235
33470,11135,41,1,164
33471,11136,21,1,132
33472,11136,20,1,51
33473,11136,19,3,56
33474,11136,23,2,130
33475,11137,119,1,65
33476,11137,122,2,58
33477,11137,121,3,56
33478,11137,120,1,35
33479,11138,89,2,96
33480,11138,88,3,158
33481,11138,86,2,278
33482,11139,108,1,101
33483,11139,110,2,56
33484,11139,109,1,84
33485,11139,111,2,95
33486,11139,107,3,90
33487,11140,123,3,47
33488,11140,124,2,51
33489,11140,126,1,37
33490,11140,125,2,55
33491,11140,127,1,68
33492,11141,95,3,262
33493,11141,93,1,139
33494,11142,41,1,164
33495,11142,39,1,114
33496,11142,40,2,275
33497,11142,43,1,259
33498,11142,45,3,235
33499,11143,11,3,136
33500,11144,110,3,56
33501,11144,108,2,101
33502,11144,109,2,84
33503,11144,111,3,95
33504,11144,107,3,90
33505,11145,89,1,96
33506,11145,86,1,278
33507,11145,88,1,158
33508,11145,84,3,35
33509,11146,88,2,158
33510,11147,112,3,66
33511,11148,88,2,158
33512,11149,122,3,58
33513,11149,120,3,35
33514,11150,19,1,56
33515,11150,21,2,132
33516,11150,22,1,152
33517,11151,4,1,57
33518,11151,9,1,136
33519,11151,5,3,145
33520,11152,116,3,92
33521,11152,113,3,103
33522,11152,114,1,56
33523,11152,115,1,91
33524,11153,62,3,87
33525,11153,65,1,68
33526,11153,64,3,163
33527,11153,61,1,34
33528,11153,66,1,201
33529,11154,52,2,32
33530,11154,51,1,63
33531,11154,49,1,98
33532,11154,46,2,204
33533,11155,123,3,47
33534,11155,124,3,51
33535,11155,125,1,55
33536,11155,127,2,68
33537,11155,126,3,37
33538,11156,83,1,160
33539,11156,77,2,136
33540,11156,82,1,83
33541,11157,115,2,91
33542,11157,112,1,66
33543,11157,116,3,92
33544,11157,113,3,103
33545,11158,39,2,114
33546,11158,41,1,164
33547,11159,41,1,164
33548,11159,38,2,94
33549,11159,39,2,114
33550,11160,60,3,126
33551,11161,111,1,95
33552,11162,79,2,35
33553,11162,81,1,245
33554,11162,78,1,97
33555,11162,80,2,82
33556,11162,82,1,83
33557,11163,42,2,98
33558,11163,41,1,164
33559,11163,43,1,259
33560,11163,45,1,235
33561,11163,40,2,275
33562,11164,97,1,55
33563,11165,34,3,121
33564,11165,31,2,95
33565,11166,12,3,153
33566,11166,13,1,37
33567,11166,15,1,59
33568,11167,14,3,77
33569,11167,10,2,149
33570,11167,18,1,60
33571,11167,15,2,59
33572,11168,58,1,133
33573,11168,54,2,90
33574,11169,20,2,51
33575,11169,24,3,99
33576,11169,19,3,56
33577,11169,21,1,132
33578,11170,81,2,245
33579,11171,78,3,97
33580,11171,83,2,160
33581,11171,79,1,35
33582,11171,82,3,83
33583,11171,81,2,245
33584,11172,79,2,35
33585,11172,83,1,160
33586,11172,77,2,136
33587,11173,124,3,51
33588,11173,126,3,37
33589,11173,125,2,55
33590,11173,127,2,68
33591,11173,123,3,47
33592,11174,125,3,55
33593,11174,123,1,47
33594,11174,127,3,68
33595,11174,124,2,51
33596,11175,24,3,99
33597,11175,23,1,130
33598,11175,20,1,51
33599,11176,55,3,127
33600,11176,60,1,126
33601,11176,56,2,140
33602,11176,54,2,90
33603,11177,36,1,204
33604,11178,89,3,96
33605,11178,88,1,158
33606,11178,86,1,278
33607,11179,79,1,35
33608,11180,87,3,133
33609,11181,123,3,47
33610,11181,127,2,68
33611,11181,125,1,55
33612,11181,124,1,51
33613,11182,16,1,96
33614,11182,17,3,109
33615,11182,11,2,136
33616,11183,17,2,109
33617,11183,16,3,96
33618,11183,11,3,136
33619,11183,10,2,149
33620,11183,12,1,153
33621,11184,97,3,55
33622,11184,100,2,83
33623,11184,98,3,93
33624,11185,69,1,93
33625,11185,71,3,70
33626,11185,70,1,98
33627,11186,28,3,89
33628,11186,29,2,121
33629,11186,27,2,231
33630,11186,25,2,94
33631,11186,30,1,267
33632,11187,70,3,98
33633,11188,63,3,149
33634,11188,61,1,34
33635,11189,86,2,278
33636,11189,88,1,158
33637,11189,89,3,96
33638,11190,75,2,64
33639,11190,72,1,56
33640,11190,76,3,90
33641,11190,73,3,67
33642,11191,100,2,83
33643,11191,98,1,93
33644,11191,96,3,60
33645,11192,99,1,95
33646,11192,98,2,93
33647,11192,97,1,55
33648,11193,4,2,57
33649,11193,1,3,125
33650,11193,3,2,78
33651,11194,85,2,95
33652,11194,89,3,96
33653,11194,87,2,133
33654,11194,86,3,278
33655,11194,88,2,158
33656,11195,63,2,149
33657,11195,61,1,34
33658,11195,65,1,68
33659,11196,110,3,56
33660,11196,109,2,84
33661,11196,111,2,95
33662,11197,88,1,158
33663,11198,101,2,58
33664,11198,105,3,88
33665,11198,104,2,89
33666,11199,107,1,90
33667,11199,108,2,101
33668,11199,109,2,84
33669,11200,126,1,37
33670,11200,125,3,55
33671,11200,127,2,68
33672,11201,111,1,95
33673,11201,107,3,90
33674,11201,109,2,84
33675,11201,108,1,101
33676,11202,56,2,140
33677,11203,105,1,88
33678,11203,104,2,89
33679,11203,106,3,100
33680,11203,103,1,102
33681,11203,101,1,58
33682,11204,64,1,163
33683,11204,61,2,34
33684,11205,124,3,51
33685,11206,108,1,101
33686,11207,60,1,126
33687,11207,57,1,56
33688,11208,21,2,132
33689,11209,82,1,83
33690,11209,79,1,35
33691,11210,70,3,98
33692,11210,68,1,70
33693,11210,67,3,54
33694,11210,71,1,70
33695,11210,69,1,93
33696,11211,16,1,96
33697,11211,18,1,60
33698,11212,60,1,126
33699,11212,53,3,34
33700,11212,56,3,140
33701,11213,103,2,102
33702,11213,101,1,58
33703,11213,106,3,100
33704,11214,52,1,32
33705,11214,50,3,96
33706,11214,49,3,98
33707,11214,48,2,161
33708,11214,47,1,174
33709,11215,24,1,99
33710,11215,23,1,130
33711,11215,21,2,132
33712,11216,85,2,95
33713,11216,88,3,158
33714,11217,72,2,56
33715,11217,73,1,67
33716,11217,76,3,90
33717,11218,22,3,152
33718,11218,20,3,51
33719,11218,23,3,130
33720,11219,83,2,160
33721,11219,79,2,35
33722,11219,82,1,83
33723,11220,75,3,64
33724,11220,74,2,93
33725,11221,77,1,136
33726,11221,83,3,160
33727,11221,80,1,82
33728,11221,81,3,245
33729,11221,78,2,97
33730,11222,71,2,70
33731,11222,69,2,93
33732,11222,68,1,70
33733,11222,70,3,98
33734,11223,26,1,183
33735,11223,27,2,231
33736,11223,25,2,94
33737,11223,28,3,89
33738,11223,30,3,267
33739,11224,98,2,93
33740,11224,100,1,83
33741,11224,99,2,95
33742,11224,96,1,60
33743,11225,14,1,77
33744,11225,17,3,109
33745,11225,18,1,60
33746,11225,16,2,96
33747,11226,55,3,127
33748,11226,60,3,126
33749,11226,59,1,81
33750,11226,56,1,140
33751,11227,46,2,204
33752,11227,47,3,174
33753,11227,50,2,96
33754,11227,48,2,161
33755,11228,89,3,96
33756,11228,87,1,133
33757,11228,88,1,158
33758,11229,41,3,164
33759,11230,36,1,204
33760,11230,31,1,95
33761,11230,33,3,243
33762,11230,37,2,32
33763,11230,32,1,35
33764,11231,74,1,93
33765,11231,73,1,67
33766,11231,75,2,64
33767,11231,76,3,90
33768,11232,100,2,83
33769,11232,98,2,93
33770,11232,97,1,55
33771,11232,96,1,60
33772,11232,99,1,95
33773,11233,123,3,47
33774,11233,127,3,68
33775,11234,100,3,83
33776,11234,96,3,60
33777,11234,98,3,93
33778,11235,26,2,183
33779,11236,23,1,130
33780,11236,22,2,152
33781,11237,22,3,152
33782,11238,47,2,174
33783,11239,99,1,95
33784,11240,37,1,32
33785,11240,35,1,76
33786,11240,32,2,35
33787,11240,36,1,204
33788,11241,114,2,56
33789,11241,112,2,66
33790,11241,115,1,91
33791,11241,113,1,103
33792,11242,120,2,35
33793,11242,121,2,56
33794,11242,118,2,49
33795,11242,119,2,65
33796,11243,50,3,96
33797,11243,51,3,63
33798,11244,67,1,54
33799,11244,69,1,93
33800,11244,71,3,70
33801,11244,68,1,70
33802,11244,70,3,98
33803,11245,25,2,94
33804,11245,29,3,121
33805,11245,28,2,89
33806,11245,27,2,231
33807,11246,122,1,58
33808,11246,120,1,35
33809,11246,118,2,49
33810,11246,121,2,56
33811,11246,119,1,65
33812,11247,109,1,84
33813,11247,110,3,56
33814,11247,111,3,95
33815,11248,23,1,130
33816,11248,19,2,56
33817,11248,24,1,99
33818,11249,72,1,56
33819,11249,75,2,64
33820,11249,76,1,90
33821,11249,73,1,67
33822,11250,109,1,84
33823,11250,110,3,56
33824,11250,107,3,90
33825,11250,111,1,95
33826,11250,108,2,101
33827,11251,24,2,99
33828,11251,23,1,130
33829,11251,22,1,152
33830,11251,19,3,56
33831,11251,20,3,51
33832,11252,123,3,47
33833,11252,124,2,51
33834,11252,127,2,68
33835,11253,75,2,64
33836,11254,74,1,93
33837,11254,75,3,64
33838,11254,76,1,90
33839,11255,100,2,83
33840,11255,98,1,93
33841,11255,97,3,55
33842,11255,99,3,95
33843,11255,96,3,60
33844,11256,21,1,132
33845,11256,22,1,152
33846,11257,115,1,91
33847,11257,112,2,66
33848,11257,113,2,103
33849,11257,116,1,92
33850,11257,114,1,56
33851,11258,102,2,57
33852,11258,106,2,100
33853,11258,105,3,88
33854,11258,103,2,102
33855,11258,101,3,58
33856,11259,99,1,95
33857,11259,98,1,93
33858,11260,37,3,32
33859,11260,31,3,95
33860,11260,36,2,204
33861,11260,34,2,121
33862,11260,33,1,243
33863,11261,117,1,89
33864,11262,16,1,96
33865,11262,12,1,153
33866,11262,10,2,149
33867,11262,17,2,109
33868,11263,125,1,55
33869,11263,127,3,68
33870,11263,126,1,37
33871,11263,124,2,51
33872,11264,86,1,278
33873,11265,28,3,89
33874,11265,26,3,183
33875,11265,27,1,231
33876,11266,77,1,136
33877,11266,79,2,35
33878,11266,82,1,83
33879,11266,80,1,82
33880,11266,81,2,245
33881,11267,44,3,33
33882,11268,67,3,54
33883,11269,10,3,149
33884,11269,17,2,109
33885,11269,18,2,60
33886,11270,73,2,67
33887,11270,74,2,93
33888,11270,76,2,90
33889,11270,75,1,64
33890,11271,72,3,56
33891,11272,107,3,90
33892,11272,111,1,95
33893,11272,108,1,101
33894,11272,109,2,84
33895,11273,80,1,82
33896,11273,77,3,136
33897,11273,83,3,160
33898,11273,81,2,245
33899,11274,104,3,89
33900,11274,103,1,102
33901,11274,101,3,58
33902,11274,102,2,57
33903,11274,106,3,100
33904,11275,109,1,84
33905,11275,111,3,95
33906,11275,108,3,101
33907,11275,110,2,56
33908,11276,96,3,60
33909,11276,97,3,55
33910,11276,99,3,95
33911,11277,33,3,243
33912,11278,81,3,245
33913,11278,77,2,136
33914,11278,78,1,97
33915,11278,83,1,160
33916,11278,82,1,83
33917,11279,107,2,90
33918,11279,111,1,95
33919,11279,108,2,101
33920,11279,110,1,56
33921,11279,109,1,84
33922,11280,127,2,68
33923,11280,125,1,55
33924,11280,126,1,37
33925,11281,107,3,90
33926,11282,54,3,90
33927,11283,99,2,95
33928,11283,97,3,55
33929,11283,100,2,83
33930,11283,98,3,93
33931,11284,96,2,60
33932,11284,98,2,93
33933,11284,99,1,95
33934,11284,100,1,83
33935,11284,97,1,55
33936,11285,10,1,149
33937,11285,13,3,37
33938,11285,11,3,136
33939,11286,122,3,58
33940,11286,118,3,49
33941,11286,119,2,65
33942,11286,120,1,35
33943,11286,121,3,56
33944,11287,75,3,64
33945,11287,76,2,90
33946,11287,72,1,56
33947,11287,74,3,93
33948,11287,73,1,67
33949,11288,86,2,278
33950,11288,85,1,95
33951,11288,87,3,133
33952,11289,109,2,84
33953,11289,110,3,56
33954,11289,111,1,95
33955,11289,108,2,101
33956,11289,107,1,90
33957,11290,12,2,153
33958,11290,17,3,109
33959,11290,15,1,59
33960,11290,16,1,96
33961,11290,14,3,77
33962,11291,67,2,54
33963,11291,71,3,70
33964,11291,69,2,93
33965,11291,70,3,98
33966,11291,68,2,70
33967,11292,110,1,56
33968,11293,69,1,93
33969,11293,68,2,70
33970,11293,70,3,98
33971,11293,71,2,70
33972,11294,74,1,93
33973,11294,75,2,64
33974,11294,73,3,67
33975,11294,76,3,90
33976,11294,72,2,56
33977,11295,22,1,152
33978,11295,23,1,130
33979,11296,69,3,93
33980,11296,71,1,70
33981,11296,68,3,70
33982,11296,70,2,98
33983,11296,67,1,54
33984,11297,18,2,60
33985,11297,12,3,153
33986,11298,28,1,89
33987,11299,74,1,93
33988,11299,72,1,56
33989,11300,107,2,90
33990,11300,110,3,56
33991,11301,76,2,90
33992,11301,72,3,56
33993,11301,75,3,64
33994,11301,73,2,67
33995,11302,80,2,82
33996,11302,77,2,136
33997,11302,79,2,35
33998,11302,78,3,97
33999,11302,82,2,83
34000,11303,127,1,68
34001,11303,126,2,37
34002,11303,125,1,55
34003,11304,98,1,93
34004,11304,99,2,95
34005,11304,97,3,55
34006,11304,100,2,83
34007,11305,84,2,35
34008,11305,88,2,158
34009,11305,89,1,96
34010,11305,85,2,95
34011,11305,87,1,133
34012,11306,94,3,177
34013,11307,47,3,174
34014,11308,120,2,35
34015,11308,121,1,56
34016,11309,59,1,81
34017,11309,54,3,90
34018,11309,60,3,126
34019,11309,58,3,133
34020,11310,91,1,88
34021,11310,95,3,262
34022,11310,93,1,139
34023,11311,121,2,56
34024,11312,55,3,127
34025,11312,59,1,81
34026,11312,57,3,56
34027,11313,68,3,70
34028,11314,60,2,126
34029,11314,54,2,90
34030,11314,55,3,127
34031,11314,59,3,81
34032,11315,75,3,64
34033,11315,73,3,67
34034,11316,110,2,56
34035,11316,109,2,84
34036,11316,107,3,90
34037,11317,78,1,97
34038,11318,82,3,83
34039,11318,83,1,160
34040,11319,124,2,51
34041,11319,126,1,37
34042,11319,127,1,68
34043,11319,123,3,47
34044,11320,16,1,96
34045,11320,10,2,149
34046,11321,32,3,35
34047,11322,47,1,174
34048,11323,6,2,95
34049,11323,1,1,125
34050,11324,125,2,55
34051,11325,13,3,37
34052,11325,10,2,149
34053,11326,41,2,164
34054,11327,42,3,98
34055,11327,41,2,164
34056,11327,40,3,275
34057,11327,44,2,33
34058,11327,45,1,235
34059,11328,23,1,130
34060,11328,20,2,51
34061,11329,8,2,56
34062,11329,6,2,95
34063,11329,2,3,130
34064,11329,4,1,57
34065,11330,43,1,259
34066,11330,40,1,275
34067,11331,77,3,136
34068,11331,81,1,245
34069,11332,81,3,245
34070,11333,125,2,55
34071,11333,127,2,68
34072,11333,123,2,47
34073,11334,101,2,58
34074,11334,106,2,100
34075,11335,81,1,245
34076,11335,77,1,136
34077,11336,68,3,70
34078,11336,71,3,70
34079,11337,72,3,56
34080,11337,73,2,67
34081,11337,75,1,64
34082,11337,76,1,90
34083,11338,66,2,201
34084,11338,65,1,68
34085,11338,64,3,163
34086,11338,61,3,34
34087,11338,62,2,87
34088,11339,88,1,158
34089,11339,86,1,278
34090,11340,69,1,93
34091,11340,71,3,70
34092,11340,70,3,98
34093,11340,68,1,70
34094,11341,110,3,56
34095,11341,107,2,90
34096,11341,111,3,95
34097,11342,116,2,92
34098,11343,56,1,140
34099,11343,54,3,90
34100,11344,96,1,60
34101,11344,100,1,83
34102,11344,97,1,55
34103,11344,99,3,95
34104,11345,116,3,92
34105,11345,113,3,103
34106,11345,117,1,89
34107,11346,29,2,121
34108,11346,25,1,94
34109,11346,26,3,183
34110,11347,69,3,93
34111,11347,70,1,98
34112,11347,67,3,54
34113,11347,71,2,70
34114,11347,68,3,70
34115,11348,100,3,83
34116,11348,97,3,55
34117,11349,40,3,275
34118,11349,42,1,98
34119,11350,61,2,34
34120,11351,81,2,245
34121,11351,77,1,136
34122,11351,79,1,35
34123,11351,78,3,97
34124,11351,82,3,83
34125,11352,99,3,95
34126,11353,22,3,152
34127,11353,24,2,99
34128,11353,20,2,51
34129,11353,19,3,56
34130,11354,42,3,98
34131,11354,45,3,235
34132,11354,39,2,114
34133,11354,38,3,94
34134,11354,43,3,259
34135,11355,87,1,133
34136,11355,85,1,95
34137,11355,88,3,158
34138,11355,89,1,96
34139,11355,86,3,278
34140,11356,41,2,164
34141,11356,39,2,114
34142,11356,43,1,259
34143,11356,44,2,33
34144,11357,112,1,66
34145,11358,109,2,84
34146,11358,110,1,56
34147,11359,116,1,92
34148,11359,115,2,91
34149,11359,113,3,103
34150,11359,114,2,56
34151,11359,117,1,89
34152,11360,66,2,201
34153,11360,65,1,68
34154,11361,120,1,35
34155,11361,122,1,58
34156,11361,118,2,49
34157,11362,13,1,37
34158,11363,86,1,278
34159,11364,87,3,133
34160,11364,84,2,35
34161,11364,86,2,278
34162,11364,89,2,96
34163,11365,116,2,92
34164,11365,117,1,89
34165,11365,112,3,66
34166,11365,115,3,91
34167,11365,114,1,56
34168,11366,127,2,68
34169,11366,125,2,55
34170,11366,126,1,37
34171,11367,69,1,93
34172,11367,71,3,70
34173,11367,68,3,70
34174,11368,127,3,68
34175,11368,125,3,55
34176,11368,123,1,47
34177,11368,124,1,51
34178,11369,14,1,77
34179,11369,13,2,37
34180,11369,18,1,60
34181,11369,17,2,109
34182,11370,89,3,96
34183,11371,103,3,102
34184,11372,101,3,58
34185,11372,102,3,57
34186,11372,106,1,100
34187,11372,103,3,102
34188,11372,104,2,89
34189,11373,74,2,93
34190,11374,25,1,94
34191,11374,30,2,267
34192,11375,71,3,70
34193,11376,24,1,99
34194,11376,22,1,152
34195,11377,117,1,89
34196,11377,116,1,92
34197,11377,112,3,66
34198,11378,109,1,84
34199,11378,108,3,101
34200,11378,107,2,90
34201,11379,29,2,121
34202,11379,26,1,183
34203,11380,124,1,51
34204,11381,97,2,55
34205,11381,98,2,93
34206,11382,83,3,160
34207,11382,82,2,83
34208,11382,77,2,136
34209,11382,78,2,97
34210,11382,80,1,82
34211,11383,27,2,231
34212,11383,30,3,267
34213,11383,25,3,94
34214,11384,122,1,58
34215,11384,119,1,65
34216,11384,121,2,56
34217,11385,49,3,98
34218,11385,50,2,96
34219,11385,46,3,204
34220,11386,73,2,67
34221,11386,76,3,90
34222,11386,75,3,64
34223,11386,72,1,56
34224,11387,76,1,90
34225,11387,74,1,93
34226,11387,73,2,67
34227,11387,72,3,56
34228,11387,75,1,64
34229,11388,117,2,89
34230,11388,113,1,103
34231,11388,112,3,66
34232,11388,116,2,92
34233,11388,114,1,56
34234,11389,83,3,160
34235,11390,115,1,91
34236,11390,112,3,66
34237,11390,114,1,56
34238,11390,117,2,89
34239,11391,118,1,49
34240,11391,122,2,58
34241,11392,28,3,89
34242,11392,25,1,94
34243,11392,30,2,267
34244,11393,35,2,76
34245,11394,66,1,201
34246,11394,62,3,87
34247,11394,64,1,163
34248,11394,65,1,68
34249,11395,7,2,35
34250,11395,3,1,78
34251,11396,42,2,98
34252,11396,44,3,33
34253,11396,40,2,275
34254,11396,43,3,259
34255,11397,99,3,95
34256,11397,98,3,93
34257,11398,97,1,55
34258,11398,99,2,95
34259,11399,87,1,133
34260,11399,85,2,95
34261,11399,89,1,96
34262,11399,88,3,158
34263,11400,89,1,96
34264,11400,84,2,35
34265,11400,85,3,95
34266,11400,88,1,158
34267,11401,29,1,121
34268,11401,28,1,89
34269,11401,30,2,267
34270,11401,25,3,94
34271,11401,26,2,183
34272,11402,113,2,103
34273,11402,116,3,92
34274,11403,47,1,174
34275,11403,51,2,63
34276,11404,3,2,78
34277,11404,5,2,145
34278,11404,2,1,130
34279,11404,4,3,57
34280,11405,40,2,275
34281,11405,41,2,164
34282,11405,45,3,235
34283,11405,38,3,94
34284,11406,103,2,102
34285,11407,49,3,98
34286,11407,51,1,63
34287,11407,48,1,161
34288,11407,52,2,32
34289,11407,50,2,96
34290,11408,76,1,90
34291,11408,72,2,56
34292,11408,75,1,64
34293,11408,73,1,67
34294,11409,64,2,163
34295,11409,65,2,68
34296,11409,61,3,34
34297,11410,45,2,235
34298,11411,71,1,70
34299,11412,125,2,55
34300,11413,50,2,96
34301,11413,46,2,204
34302,11414,107,1,90
34303,11414,110,3,56
34304,11414,108,2,101
34305,11414,111,1,95
34306,11415,108,3,101
34307,11415,110,2,56
34308,11415,109,3,84
34309,11415,111,2,95
34310,11415,107,1,90
34311,11416,19,1,56
34312,11417,73,3,67
34313,11418,35,1,76
34314,11418,36,3,204
34315,11418,33,2,243
34316,11418,31,2,95
34317,11418,34,1,121
34318,11419,85,3,95
34319,11420,13,2,37
34320,11420,16,2,96
34321,11420,10,2,149
34322,11420,14,1,77
34323,11420,15,1,59
34324,11421,94,2,177
34325,11421,90,1,99
34326,11421,91,1,88
34327,11422,68,3,70
34328,11422,69,1,93
34329,11422,71,3,70
34330,11422,67,3,54
34331,11423,104,3,89
34332,11424,101,1,58
34333,11424,105,3,88
34334,11424,104,2,89
34335,11425,126,3,37
34336,11425,123,1,47
34337,11425,124,3,51
34338,11425,125,2,55
34339,11426,77,3,136
34340,11427,3,3,78
34341,11427,8,3,56
34342,11427,7,2,35
34343,11428,40,1,275
34344,11429,21,3,132
34345,11429,24,1,99
34346,11429,20,2,51
34347,11430,96,2,60
34348,11430,99,2,95
34349,11431,53,2,34
34350,11431,58,3,133
34351,11431,60,1,126
34352,11431,56,2,140
34353,11432,63,2,149
34354,11432,61,2,34
34355,11432,66,2,201
34356,11433,108,1,101
34357,11433,110,3,56
34358,11433,109,3,84
34359,11434,94,1,177
34360,11435,76,3,90
34361,11435,72,1,56
34362,11435,73,3,67
34363,11436,111,1,95
34364,11436,107,3,90
34365,11436,108,2,101
34366,11436,109,3,84
34367,11437,42,3,98
34368,11438,54,2,90
34369,11438,59,3,81
34370,11438,56,3,140
34371,11439,107,1,90
34372,11440,51,2,63
34373,11440,46,3,204
34374,11440,52,2,32
34375,11441,29,3,121
34376,11441,30,1,267
34377,11441,25,1,94
34378,11441,28,2,89
34379,11441,26,1,183
34380,11442,73,3,67
34381,11442,74,2,93
34382,11443,54,2,90
34383,11443,53,3,34
34384,11443,57,2,56
34385,11443,58,2,133
34386,11443,59,3,81
34387,11444,127,3,68
34388,11445,112,2,66
34389,11446,122,3,58
34390,11446,119,3,65
34391,11446,118,2,49
34392,11447,68,1,70
34393,11447,70,1,98
34394,11447,71,1,70
34395,11447,69,2,93
34396,11447,67,1,54
34397,11448,111,3,95
34398,11448,110,2,56
34399,11449,67,1,54
34400,11450,100,1,83
34401,11451,125,2,55
34402,11452,42,1,98
34403,11452,41,1,164
34404,11453,123,3,47
34405,11453,127,2,68
34406,11454,81,3,245
34407,11454,82,2,83
34408,11454,83,3,160
34409,11455,78,1,97
34410,11455,82,1,83
34411,11456,105,2,88
34412,11457,126,3,37
34413,11457,123,3,47
34414,11457,127,1,68
34415,11457,125,2,55
34416,11458,42,2,98
34417,11458,38,3,94
34418,11458,39,1,114
34419,11459,84,1,35
34420,11459,85,1,95
34421,11459,89,3,96
34422,11459,88,2,158
34423,11460,98,1,93
34424,11460,97,2,55
34425,11461,86,3,278
34426,11461,84,1,35
34427,11461,89,2,96
34428,11461,88,1,158
34429,11462,50,3,96
34430,11462,52,1,32
34431,11462,49,1,98
34432,11462,51,3,63
34433,11462,46,2,204
34434,11463,87,2,133
34435,11463,89,1,96
34436,11463,85,3,95
34437,11464,112,2,66
34438,11464,114,1,56
34439,11464,113,2,103
34440,11464,115,3,91
34441,11465,127,1,68
34442,11465,124,2,51
34443,11465,123,3,47
34444,11465,125,2,55
34445,11465,126,3,37
34446,11466,71,1,70
34447,11467,52,1,32
34448,11468,45,2,235
34449,11469,33,1,243
34450,11469,31,3,95
34451,11469,35,1,76
34452,11470,125,3,55
34453,11470,124,3,51
34454,11470,123,3,47
34455,11470,127,3,68
34456,11470,126,1,37
34457,11471,81,2,245
34458,11471,77,1,136
34459,11471,83,1,160
34460,11471,79,1,35
34461,11471,80,3,82
34462,11472,102,3,57
34463,11472,105,1,88
34464,11472,104,3,89
34465,11473,122,2,58
34466,11473,119,2,65
34467,11474,60,3,126
34468,11474,57,3,56
34469,11475,26,1,183
34470,11475,27,3,231
34471,11476,83,1,160
34472,11476,79,2,35
34473,11476,80,3,82
34474,11476,81,3,245
34475,11477,6,3,95
34476,11478,89,3,96
34477,11478,88,1,158
34478,11478,86,3,278
34479,11478,85,1,95
34480,11478,84,2,35
34481,11479,10,2,149
34482,11480,76,2,90
34483,11480,75,1,64
34484,11480,73,3,67
34485,11480,72,3,56
34486,11480,74,2,93
34487,11481,77,3,136
34488,11482,99,1,95
34489,11482,100,3,83
34490,11482,97,2,55
34491,11483,122,1,58
34492,11484,83,1,160
34493,11484,78,3,97
34494,11484,81,1,245
34495,11485,42,2,98
34496,11486,114,1,56
34497,11486,117,3,89
34498,11486,116,2,92
34499,11486,115,2,91
34500,11486,113,1,103
34501,11487,39,3,114
34502,11487,42,1,98
34503,11488,67,3,54
34504,11488,70,3,98
34505,11488,71,1,70
34506,11489,64,3,163
34507,11489,63,3,149
34508,11489,62,2,87
34509,11489,61,1,34
34510,11490,37,1,32
34511,11491,96,1,60
34512,11492,90,2,99
34513,11492,94,2,177
34514,11493,77,3,136
34515,11493,82,1,83
34516,11493,79,1,35
34517,11493,80,2,82
34518,11494,86,1,278
34519,11494,88,1,158
34520,11494,89,1,96
34521,11495,54,1,90
34522,11495,53,2,34
34523,11495,56,3,140
34524,11495,55,1,127
34525,11496,32,3,35
34526,11496,37,2,32
34527,11496,36,1,204
34528,11496,34,1,121
34529,11496,33,1,243
34530,11497,8,3,56
34531,11497,1,3,125
34532,11497,9,2,136
34533,11498,62,3,87
34534,11499,1,3,125
34535,11499,2,2,130
34536,11499,4,2,57
34537,11500,44,1,33
34538,11501,110,1,56
34539,11501,111,3,95
34540,11501,108,3,101
34541,11501,107,1,90
34542,11501,109,2,84
34543,11502,86,3,278
34544,11503,89,2,96
34545,11503,86,2,278
34546,11504,98,1,93
34547,11505,21,1,132
34548,11505,20,2,51
34549,11505,23,1,130
34550,11505,22,2,152
34551,11505,19,2,56
34552,11506,31,3,95
34553,11507,113,3,103
34554,11508,116,1,92
34555,11508,117,2,89
34556,11509,33,2,243
34557,11510,29,1,121
34558,11510,30,3,267
