review_id,order_id,customer_id,restaurant_id,driver_id,rating,review_text,review_date
8560,14256,1392,18,179,4,Food was delicious,2025-11-08 20:58:06
8561,14257,13,1,158,4,Perfect experience,2026-02-26 15:15:40
8562,14260,1145,20,121,3,Average experience,2025-04-21 03:38:15
8563,14262,2877,2,224,4,Excellent service,2024-08-18 23:44:38
8564,14266,581,17,376,5,Perfect experience,2025-03-21 05:50:55
8565,14268,561,4,199,4,Perfect experience,2025-01-28 01:35:06
8566,14270,1623,17,116,4,Driver was polite,2026-01-04 08:51:30
8567,14272,852,17,310,3,Late delivery,2024-09-11 12:47:00
8568,14273,2120,5,4,1,Not worth the price,2024-11-28 08:33:33
8569,14275,2641,4,323,4,Perfect experience,2025-03-17 05:10:28
8570,14277,574,2,228,3,Not worth the price,2026-04-17 22:56:39
8571,14278,190,8,365,4,Food was delicious,2025-03-22 21:52:53
8572,14279,597,17,307,5,Highly recommended,2026-04-30 09:57:00
8573,14280,796,2,306,5,Excellent service,2025-11-19 04:28:53
8574,14281,711,14,382,2,Cold food,2026-06-03 12:48:47
8575,14284,1469,19,329,3,Food quality could be better,2024-09-09 08:35:34
8576,14285,2805,4,333,3,Wrong order,2025-10-26 17:08:00
8577,14286,1412,2,61,4,Perfect experience,2025-11-26 04:37:47
8578,14288,1573,19,325,5,Excellent service,2024-10-03 15:50:25
8579,14289,914,19,39,2,Food quality could be better,2025-08-26 08:41:41
8580,14290,202,8,367,5,Fresh food,2025-01-08 17:56:19
8581,14291,1854,2,17,4,Highly recommended,2026-04-14 18:39:16
8582,14292,813,18,333,4,Perfect experience,2025-03-08 23:29:35
8583,14293,2433,20,345,4,Driver was polite,2025-04-09 06:31:54
8584,14294,1478,12,163,5,Driver was polite,2025-12-31 11:30:07
8585,14296,317,2,306,5,Fresh food,2025-02-26 16:55:18
8586,14299,1203,6,283,4,Food was delicious,2024-08-15 10:24:53
8587,14308,874,8,274,4,Fresh food,2024-07-28 02:50:58
8588,14309,54,5,400,2,Wrong order,2025-12-30 17:51:07
8589,14310,188,18,289,4,Excellent service,2026-02-08 06:22:20
8590,14312,1459,9,191,5,Highly recommended,2025-11-17 17:51:05
8591,14319,2730,2,110,5,Highly recommended,2025-04-07 21:24:42
8592,14321,2081,19,204,5,Very fast delivery,2025-02-08 21:00:37
8593,14324,332,12,165,4,Very fast delivery,2025-07-07 03:11:43
8594,14328,2657,17,38,4,Amazing restaurant,2024-08-03 04:17:51
8595,14331,2877,2,17,4,Excellent service,2024-12-07 07:19:01
8596,14334,1613,13,125,5,Food was delicious,2025-05-14 10:37:04
8597,14337,1068,6,142,4,Food was delicious,2024-12-13 02:34:43
8598,14338,815,7,101,5,Fresh food,2025-09-13 07:19:44
8599,14340,1821,7,95,4,Driver was polite,2025-12-22 01:01:56
8600,14341,754,1,323,5,Driver was polite,2025-10-30 22:49:35
8601,14342,2669,14,394,5,Very fast delivery,2026-05-02 21:15:28
8602,14343,828,17,10,5,Driver was polite,2025-12-31 22:50:13
8603,14344,2351,5,95,5,Excellent service,2025-06-28 15:51:12
8604,14345,1462,18,349,2,Not worth the price,2026-05-12 07:31:07
8605,14346,6,2,288,4,Amazing restaurant,2025-02-13 23:59:49
8606,14347,1879,1,219,5,Food was delicious,2026-06-28 15:58:49
8607,14348,463,14,382,2,Food quality could be better,2025-03-02 05:20:06
8608,14349,1867,13,259,4,Food was delicious,2026-05-11 05:12:55
8609,14352,949,3,29,2,Food quality could be better,2025-08-23 12:23:51
8610,14353,1336,19,391,3,Driver was rude,2025-04-19 13:58:32
8611,14356,593,17,227,5,Fresh food,2025-11-27 05:24:19
8612,14361,2528,12,260,4,Excellent service,2026-06-30 03:15:46
8613,14362,55,17,284,5,Food was delicious,2024-12-14 10:23:22
8614,14363,1844,19,350,2,Late delivery,2025-04-27 10:12:24
8615,14365,1599,19,24,5,Perfect experience,2025-11-02 04:44:46
8616,14371,561,8,95,3,Driver was rude,2026-05-07 10:38:29
8617,14372,67,18,272,4,Excellent service,2024-12-12 12:30:16
8618,14373,2852,19,31,5,Highly recommended,2025-09-12 14:09:35
8619,14375,565,16,234,5,Fresh food,2025-09-05 13:34:20
8620,14378,2241,11,39,4,Excellent service,2024-11-08 04:55:44
8621,14379,1621,11,262,3,Average experience,2025-02-21 21:01:22
8622,14380,1664,1,37,4,Very fast delivery,2025-09-26 02:29:27
8623,14381,2303,8,166,4,Excellent service,2025-09-18 20:37:52
8624,14384,863,20,169,1,Not worth the price,2025-08-10 18:30:04
8625,14385,1881,6,354,3,Wrong order,2025-06-13 07:18:18
8626,14387,2780,10,350,5,Fresh food,2025-04-18 06:44:06
8627,14389,2382,1,152,4,Driver was polite,2026-04-19 01:53:21
8628,14390,1339,20,361,5,Fresh food,2025-08-19 10:59:23
8629,14395,2240,20,86,4,Driver was polite,2025-05-19 03:57:31
8630,14396,2121,15,54,3,Wrong order,2026-06-18 21:35:31
8631,14397,2275,1,183,4,Perfect experience,2026-06-09 00:28:51
8632,14399,2173,9,194,4,Driver was polite,2025-04-28 03:09:35
8633,14401,2009,16,380,4,Driver was polite,2025-12-19 02:29:21
8634,14402,709,3,101,5,Very fast delivery,2026-05-01 19:20:57
8635,14404,1053,6,112,5,Perfect experience,2025-04-06 20:19:44
8636,14405,1114,2,296,5,Amazing restaurant,2024-10-21 19:46:36
8637,14408,1665,6,180,5,Fresh food,2026-05-07 08:22:59
8638,14410,1050,17,265,4,Fresh food,2025-11-21 19:42:40
8639,14411,2812,6,330,4,Food was delicious,2025-06-07 20:18:35
8640,14414,2047,9,194,5,Driver was polite,2025-11-13 16:56:16
8641,14417,160,19,334,4,Very fast delivery,2026-02-23 22:34:38
8642,14418,876,7,29,5,Excellent service,2026-05-21 15:46:54
8643,14419,2873,3,95,4,Food was delicious,2025-05-11 07:24:51
8644,14421,607,19,243,5,Fresh food,2026-03-17 15:25:17
8645,14422,2981,13,213,4,Very fast delivery,2025-03-02 19:53:36
8646,14425,1886,5,83,5,Driver was polite,2025-04-21 20:52:07
8647,14426,2323,2,228,5,Driver was polite,2025-12-11 05:36:43
8648,14427,1892,4,274,5,Food was delicious,2024-07-23 13:37:58
8649,14430,1854,2,98,5,Highly recommended,2024-11-08 00:42:11
8650,14431,719,20,184,1,Driver was rude,2025-02-22 00:06:11
8651,14432,629,15,317,5,Fresh food,2025-04-08 12:37:58
8652,14433,1033,6,304,3,Driver was rude,2025-02-14 21:58:19
8653,14434,2658,11,16,4,Highly recommended,2026-06-10 02:13:39
8654,14435,789,17,284,5,Perfect experience,2025-02-06 21:17:59
8655,14436,1482,17,22,3,Average experience,2024-11-26 04:10:52
8656,14437,1153,7,400,5,Food was delicious,2026-01-07 04:13:03
8657,14441,2070,19,343,5,Very fast delivery,2025-01-24 06:02:29
8658,14442,813,7,290,4,Excellent service,2024-07-25 20:03:31
8659,14443,1565,1,39,5,Fresh food,2025-03-06 09:47:19
8660,14444,2901,11,179,5,Driver was polite,2026-05-13 20:41:27
8661,14446,434,13,97,4,Excellent service,2024-07-15 23:21:25
8662,14447,1545,18,145,4,Food was delicious,2025-05-24 02:31:21
8663,14449,1810,10,290,4,Amazing restaurant,2025-08-13 11:47:03
8664,14451,1211,4,25,5,Food was delicious,2025-02-08 21:58:47
8665,14453,1488,9,291,4,Fresh food,2025-12-22 21:23:28
8666,14454,1587,10,386,3,Cold food,2025-06-18 20:57:02
8667,14455,2098,8,201,5,Fresh food,2025-06-12 23:48:43
8668,14459,1293,6,319,4,Perfect experience,2025-06-03 04:30:13
8669,14461,2819,10,95,5,Driver was polite,2025-09-15 23:38:37
8670,14463,231,17,207,2,Cold food,2024-09-15 22:29:20
8671,14464,614,6,317,5,Fresh food,2025-11-15 21:42:20
8672,14467,2646,2,128,4,Amazing restaurant,2025-03-10 18:22:49
8673,14469,2033,18,374,5,Excellent service,2025-04-19 20:42:05
8674,14470,2917,8,210,4,Perfect experience,2024-09-18 18:27:11
8675,14471,916,2,98,5,Fresh food,2026-03-15 22:48:08
8676,14475,1388,6,189,4,Food was delicious,2025-08-05 01:04:33
8677,14477,212,13,10,5,Highly recommended,2025-02-25 00:55:20
8678,14478,2891,2,195,5,Perfect experience,2025-10-18 13:43:22
8679,14481,2118,2,296,4,Perfect experience,2026-06-13 23:19:51
8680,14484,1575,13,284,5,Amazing restaurant,2024-11-10 11:24:54
8681,14487,2013,15,283,2,Cold food,2024-10-23 22:53:01
8682,14488,1920,6,337,5,Driver was polite,2025-06-18 09:17:48
8683,14489,1531,5,135,5,Very fast delivery,2025-06-01 19:07:28
8684,14490,1152,12,180,5,Perfect experience,2025-09-30 18:58:46
8685,14493,905,9,234,2,Late delivery,2025-04-18 10:04:01
8686,14495,348,10,129,3,Driver was rude,2024-09-08 10:14:57
8687,14496,251,12,43,4,Driver was polite,2025-07-14 06:37:24
8688,14497,255,17,114,5,Fresh food,2025-09-12 10:13:20
8689,14498,106,1,266,5,Amazing restaurant,2026-04-02 06:28:58
8690,14500,460,9,357,3,Cold food,2026-01-19 00:54:29
8691,14503,1513,13,236,2,Food quality could be better,2025-06-06 13:28:57
8692,14504,2040,3,362,4,Fresh food,2025-05-03 19:12:15
8693,14506,1183,20,2,4,Highly recommended,2026-02-17 09:56:31
8694,14507,1981,4,152,5,Driver was polite,2024-10-10 18:35:25
8695,14508,2162,10,286,5,Highly recommended,2026-06-24 21:29:02
8696,14510,1398,20,321,3,Food quality could be better,2026-03-14 03:29:23
8697,14512,2819,11,199,5,Excellent service,2025-11-10 10:28:03
8698,14513,1990,10,226,2,Food quality could be better,2025-03-10 03:20:43
8699,14514,520,6,337,5,Amazing restaurant,2025-04-13 14:33:05
8700,14516,1049,12,18,5,Fresh food,2024-11-29 13:44:31
8701,14517,2059,16,107,4,Food was delicious,2026-03-26 22:08:41
8702,14519,523,13,213,5,Driver was polite,2024-08-24 05:30:13
8703,14521,288,15,324,5,Very fast delivery,2024-12-08 01:02:34
8704,14522,2789,17,276,5,Highly recommended,2025-12-17 02:32:17
8705,14523,2103,13,397,5,Very fast delivery,2026-05-22 01:25:05
8706,14524,2932,1,386,5,Excellent service,2024-08-03 12:45:44
8707,14526,1364,20,157,5,Perfect experience,2026-04-30 02:40:54
8708,14527,1473,9,120,5,Amazing restaurant,2026-01-15 22:30:27
8709,14528,2370,17,47,4,Fresh food,2024-12-07 00:02:43
8710,14529,2069,13,397,5,Perfect experience,2024-09-23 23:16:46
8711,14530,565,9,316,4,Amazing restaurant,2026-06-17 22:41:42
8712,14531,396,1,267,3,Not worth the price,2025-08-12 23:28:56
8713,14532,1384,3,267,5,Driver was polite,2026-06-26 04:40:36
8714,14533,528,18,246,5,Amazing restaurant,2024-09-08 09:26:10
8715,14535,2167,13,372,5,Food was delicious,2026-03-03 12:39:24
8716,14539,1572,6,328,5,Amazing restaurant,2026-02-25 23:33:25
8717,14540,1636,13,133,4,Highly recommended,2026-06-02 20:36:48
8718,14541,1140,17,174,4,Excellent service,2026-04-25 15:32:55
8719,14543,2502,1,126,5,Very fast delivery,2025-07-15 21:04:54
8720,14544,767,12,40,5,Very fast delivery,2025-06-19 06:36:09
8721,14546,97,1,271,3,Food quality could be better,2026-02-22 01:29:02
8722,14547,66,10,289,5,Driver was polite,2025-11-13 17:34:46
8723,14548,2053,11,374,5,Driver was polite,2024-07-21 04:31:21
8724,14549,1877,6,163,5,Amazing restaurant,2026-06-27 00:05:42
8725,14550,1076,15,81,2,Late delivery,2025-09-08 02:47:45
8726,14554,605,15,354,4,Driver was polite,2025-02-23 02:02:48
8727,14556,1253,18,365,3,Food quality could be better,2025-07-28 19:22:27
8728,14560,1982,9,13,4,Amazing restaurant,2026-03-31 01:55:04
8729,14561,289,6,354,2,Late delivery,2025-10-03 03:12:34
8730,14563,1420,15,85,4,Fresh food,2024-08-09 02:55:32
8731,14564,1267,6,282,4,Highly recommended,2024-09-13 03:10:46
8732,14565,2489,16,341,2,Average experience,2026-05-29 14:14:17
8733,14566,2352,20,310,2,Food quality could be better,2026-01-17 11:36:30
8734,14568,1660,8,311,3,Driver was rude,2024-11-12 03:23:44
8735,14569,1419,13,116,5,Perfect experience,2024-11-24 17:22:14
8736,14571,34,2,221,5,Highly recommended,2026-04-29 00:08:11
8737,14572,1522,14,122,5,Highly recommended,2026-05-19 10:10:46
8738,14576,2380,17,256,4,Driver was polite,2026-05-25 07:05:05
8739,14577,2112,2,306,4,Fresh food,2025-11-28 04:46:01
8740,14579,2771,18,272,5,Very fast delivery,2025-11-05 13:12:34
8741,14580,1960,1,25,5,Highly recommended,2024-10-27 07:00:40
8742,14581,1562,20,116,4,Excellent service,2025-02-25 00:18:09
8743,14582,787,9,318,2,Cold food,2025-10-31 18:18:29
8744,14585,895,3,271,5,Very fast delivery,2025-08-05 21:18:49
8745,14587,2581,20,213,5,Very fast delivery,2025-10-02 16:53:12
8746,14590,2897,15,356,3,Average experience,2025-10-09 11:20:36
8747,14592,2020,15,81,4,Perfect experience,2024-08-29 15:51:05
8748,14593,824,9,111,5,Highly recommended,2026-06-11 01:34:03
8749,14595,1439,5,346,5,Excellent service,2024-11-05 17:38:35
8750,14597,837,2,57,5,Very fast delivery,2025-05-29 20:15:57
8751,14598,1215,13,184,5,Fresh food,2025-01-25 05:55:29
8752,14601,795,8,346,1,Cold food,2026-05-22 16:03:14
8753,14607,1840,3,272,4,Amazing restaurant,2026-03-03 23:06:38
8754,14608,388,3,200,3,Cold food,2025-03-29 04:27:18
8755,14609,1335,9,72,3,Late delivery,2025-08-09 21:01:30
8756,14614,223,10,25,5,Driver was polite,2026-01-30 03:22:29
8757,14618,2320,12,330,4,Driver was polite,2025-06-13 13:02:56
8758,14619,375,13,133,5,Food was delicious,2025-04-12 10:02:59
8759,14620,871,5,95,2,Cold food,2025-03-31 17:44:51
8760,14621,2185,7,360,4,Fresh food,2024-09-06 05:26:52
8761,14622,1731,10,36,5,Driver was polite,2026-03-27 22:03:19
8762,14623,2876,20,38,5,Excellent service,2025-08-04 22:14:15
8763,14624,948,3,105,5,Driver was polite,2024-09-24 12:25:05
8764,14625,1532,15,159,5,Very fast delivery,2025-04-17 12:52:02
8765,14628,1187,20,233,2,Late delivery,2025-12-18 23:07:37
8766,14629,1269,8,153,5,Highly recommended,2025-08-09 19:49:44
8767,14630,2936,2,221,5,Perfect experience,2025-12-30 17:02:40
8768,14634,1217,12,260,5,Fresh food,2024-12-07 02:14:02
8769,14635,1430,7,145,3,Driver was rude,2025-12-26 10:23:27
8770,14637,1312,15,317,5,Perfect experience,2024-08-29 00:22:39
8771,14638,1701,15,3,5,Food was delicious,2025-08-25 02:55:37
8772,14640,2462,8,171,4,Excellent service,2024-09-06 19:10:30
8773,14642,2652,1,103,4,Very fast delivery,2025-09-18 23:26:56
8774,14643,1771,15,260,3,Average experience,2025-06-22 09:12:03
8775,14645,2332,18,230,4,Excellent service,2025-11-06 07:46:42
8776,14646,1338,4,350,3,Food quality could be better,2024-09-17 16:45:12
8777,14649,2218,6,354,4,Fresh food,2025-04-26 18:31:28
8778,14651,824,9,13,1,Poor packaging,2026-03-18 01:41:10
8779,14653,1189,6,19,5,Amazing restaurant,2025-05-15 16:10:34
8780,14654,1742,7,253,5,Excellent service,2026-04-01 03:23:00
8781,14655,1532,12,317,4,Highly recommended,2026-04-29 06:54:24
8782,14656,1775,1,74,4,Perfect experience,2026-05-15 03:22:38
8783,14657,123,3,90,4,Fresh food,2025-10-24 20:24:56
8784,14658,1334,18,145,4,Excellent service,2025-04-14 13:09:25
8785,14659,1281,17,245,4,Excellent service,2024-12-21 20:50:06
8786,14661,2237,20,265,5,Highly recommended,2026-06-25 17:21:29
8787,14662,1448,13,116,4,Driver was polite,2025-03-05 07:20:11
8788,14666,2004,19,336,4,Fresh food,2025-04-11 17:00:28
8789,14668,1595,18,262,5,Perfect experience,2025-09-29 20:43:28
8790,14669,2291,15,366,4,Driver was polite,2024-11-06 21:28:05
8791,14670,2394,17,218,5,Perfect experience,2026-02-21 22:53:54
8792,14672,248,9,191,4,Very fast delivery,2024-09-23 09:33:14
8793,14673,121,20,269,5,Perfect experience,2026-04-20 16:43:24
8794,14674,1953,8,37,4,Amazing restaurant,2025-10-04 05:00:50
8795,14678,2200,17,162,4,Very fast delivery,2026-04-15 06:17:53
8796,14680,2176,13,245,3,Cold food,2026-01-05 08:32:58
8797,14681,1032,6,229,5,Excellent service,2024-07-22 02:16:06
8798,14682,1975,8,39,2,Food quality could be better,2025-02-20 08:12:20
8799,14684,661,6,383,5,Very fast delivery,2025-09-20 04:14:27
8800,14685,2015,5,251,5,Food was delicious,2025-11-06 16:40:34
8801,14686,1034,12,315,4,Driver was polite,2025-12-30 12:07:38
8802,14687,1668,13,233,3,Driver was rude,2026-01-21 11:14:59
8803,14688,1174,4,7,5,Fresh food,2024-10-27 19:37:43
8804,14690,2671,13,259,5,Food was delicious,2026-02-08 14:26:01
8805,14692,593,20,310,4,Driver was polite,2025-06-12 02:12:58
8806,14696,1986,11,79,4,Perfect experience,2024-09-17 11:28:22
8807,14699,540,6,315,2,Late delivery,2026-06-03 17:00:33
8808,14702,1123,10,388,5,Perfect experience,2026-03-09 06:56:01
8809,14704,991,10,200,2,Driver was rude,2025-11-28 06:13:35
8810,14705,869,15,328,5,Excellent service,2024-12-13 20:05:12
8811,14707,1805,1,251,5,Fresh food,2024-09-07 03:38:48
8812,14708,803,18,201,5,Amazing restaurant,2024-07-24 03:20:18
8813,14709,513,18,358,4,Highly recommended,2026-04-02 15:40:15
8814,14713,1747,13,233,5,Fresh food,2026-06-25 04:24:35
8815,14716,2822,1,358,5,Perfect experience,2026-04-26 00:04:46
8816,14717,651,10,147,3,Driver was rude,2025-07-12 06:48:18
8817,14718,1876,8,126,5,Very fast delivery,2025-09-12 08:49:18
8818,14720,2533,14,122,3,Driver was rude,2026-06-28 15:04:37
8819,14721,225,5,230,4,Driver was polite,2025-12-24 15:16:53
8820,14723,721,15,69,5,Perfect experience,2025-09-14 20:40:57
8821,14728,1719,9,357,5,Amazing restaurant,2024-07-29 18:31:27
8822,14729,2853,17,162,4,Highly recommended,2026-01-04 06:47:41
8823,14730,2162,7,257,3,Late delivery,2026-06-05 23:34:06
8824,14731,822,17,218,3,Food quality could be better,2025-08-28 04:08:49
8825,14733,64,11,362,5,Excellent service,2026-03-09 23:08:23
8826,14735,1119,3,134,4,Driver was polite,2026-04-19 19:53:05
8827,14737,1172,16,378,3,Not worth the price,2026-02-06 15:45:54
8828,14738,2822,1,367,5,Driver was polite,2025-10-14 06:28:12
8829,14739,1546,6,188,4,Very fast delivery,2025-04-14 07:57:13
8830,14740,1302,10,101,3,Wrong order,2026-04-20 03:26:40
8831,14742,1350,20,269,3,Late delivery,2025-06-17 14:18:11
8832,14744,2368,18,253,4,Amazing restaurant,2025-02-03 17:53:03
8833,14745,2844,20,269,1,Cold food,2025-08-06 21:56:52
8834,14747,865,7,362,4,Amazing restaurant,2025-02-14 05:17:03
8835,14748,700,18,210,5,Very fast delivery,2025-05-07 11:43:34
8836,14749,1105,11,161,4,Excellent service,2026-05-30 06:19:33
8837,14751,1209,8,367,4,Perfect experience,2025-02-09 14:04:48
8838,14752,392,4,42,2,Wrong order,2026-06-08 10:50:32
8839,14754,2480,11,335,5,Perfect experience,2026-04-21 00:31:02
8840,14755,2813,12,189,5,Perfect experience,2024-07-28 20:37:12
8841,14756,4,8,243,1,Driver was rude,2025-09-29 17:06:03
8842,14757,2422,12,109,5,Fresh food,2024-10-20 19:38:30
8843,14761,2371,17,265,4,Highly recommended,2026-02-20 06:48:50
8844,14762,306,13,327,5,Fresh food,2025-08-31 05:31:11
8845,14763,2385,13,218,5,Perfect experience,2025-04-19 00:12:45
8846,14764,1927,13,207,3,Cold food,2026-01-18 05:23:05
8847,14765,2468,3,358,5,Driver was polite,2026-03-04 08:09:26
8848,14766,921,1,386,4,Fresh food,2026-03-23 22:56:42
8849,14767,2871,15,275,3,Food quality could be better,2025-05-06 08:21:54
8850,14769,1370,6,188,5,Perfect experience,2026-03-06 07:44:41
8851,14770,827,11,96,5,Excellent service,2025-11-13 21:26:54
8852,14771,433,19,80,5,Excellent service,2025-05-06 22:07:32
8853,14772,2518,2,110,3,Poor packaging,2025-03-29 15:52:57
8854,14773,2289,13,178,3,Late delivery,2025-06-15 09:28:36
8855,14774,1496,18,323,5,Food was delicious,2026-06-20 01:45:48
8856,14775,365,7,391,3,Late delivery,2025-04-23 10:59:34
8857,14776,816,2,399,5,Fresh food,2026-03-25 06:31:40
8858,14777,1332,10,130,5,Highly recommended,2025-09-17 19:44:22
8859,14779,433,1,323,1,Not worth the price,2025-05-29 09:30:20
8860,14782,1683,5,285,5,Amazing restaurant,2025-04-19 03:25:56
8861,14783,791,9,32,5,Very fast delivery,2026-01-01 17:08:10
8862,14784,1331,6,48,2,Food quality could be better,2026-07-12 20:15:47
8863,14786,1867,17,178,5,Highly recommended,2024-11-02 12:51:37
8864,14787,1355,10,145,5,Highly recommended,2024-09-28 07:09:22
8865,14789,1375,13,184,5,Driver was polite,2024-09-09 11:20:47
8866,14790,1694,20,207,3,Wrong order,2024-09-09 12:02:30
8867,14791,830,15,328,5,Driver was polite,2026-04-08 16:23:03
8868,14792,2289,13,2,2,Driver was rude,2026-07-03 10:20:23
8869,14793,2476,16,341,5,Amazing restaurant,2024-10-02 08:44:27
8870,14795,1234,20,327,4,Very fast delivery,2025-04-24 16:40:44
8871,14796,755,12,176,5,Amazing restaurant,2025-10-15 19:57:46
8872,14797,1881,15,81,4,Amazing restaurant,2025-08-31 08:48:45
8873,14799,1518,18,326,5,Perfect experience,2026-03-07 05:04:27
8874,14801,160,19,340,1,Food quality could be better,2024-08-05 00:23:10
8875,14802,2804,12,41,4,Very fast delivery,2026-05-11 16:37:21
8876,14803,1359,11,134,4,Fresh food,2026-04-12 12:16:18
8877,14805,2241,1,147,4,Fresh food,2025-05-11 23:24:01
8878,14806,1453,11,25,5,Amazing restaurant,2025-11-25 01:33:46
8879,14808,2042,14,122,4,Food was delicious,2026-04-09 16:00:48
8880,14810,2316,20,119,5,Fresh food,2024-09-05 19:51:29
8881,14811,1893,7,8,4,Perfect experience,2025-10-08 12:15:35
8882,14813,2400,17,213,5,Very fast delivery,2025-05-03 08:19:10
8883,14814,2022,10,261,4,Fresh food,2025-03-25 02:56:26
8884,14817,1917,14,394,5,Excellent service,2025-11-18 12:11:10
8885,14818,1551,13,310,1,Driver was rude,2025-06-16 18:36:48
8886,14823,1048,4,8,3,Average experience,2026-05-29 15:44:45
8887,14824,1069,2,61,4,Fresh food,2024-10-19 10:37:16
8888,14825,689,17,185,4,Perfect experience,2026-01-31 07:12:18
8889,14826,1707,12,330,5,Food was delicious,2025-11-14 23:47:20
8890,14827,991,4,325,5,Excellent service,2025-05-13 04:42:44
8891,14828,2147,5,358,4,Driver was polite,2025-03-20 16:58:07
8892,14829,903,2,255,5,Perfect experience,2024-10-24 22:05:07
8893,14833,2880,3,261,5,Food was delicious,2026-03-21 16:24:39
8894,14834,431,10,336,4,Amazing restaurant,2025-12-27 14:43:26
8895,14840,287,20,236,5,Driver was polite,2026-06-24 15:42:19
8896,14841,2823,4,365,5,Perfect experience,2025-10-11 09:35:27
8897,14842,2214,17,309,2,Not worth the price,2024-12-13 23:05:32
8898,14843,857,9,316,3,Cold food,2025-10-16 19:18:20
8899,14849,2119,10,51,5,Fresh food,2024-09-28 18:24:07
8900,14850,2457,9,378,5,Driver was polite,2024-12-03 05:24:24
8901,14857,1509,11,250,5,Driver was polite,2024-12-21 13:04:48
8902,14858,1159,2,288,3,Not worth the price,2025-05-29 00:11:48
8903,14859,1287,12,163,1,Poor packaging,2026-02-17 20:56:38
8904,14860,1106,20,11,2,Not worth the price,2025-11-17 12:33:36
8905,14861,319,11,360,4,Excellent service,2025-04-11 18:20:37
8906,14862,2825,7,71,5,Very fast delivery,2026-05-13 21:26:12
8907,14864,2455,16,111,5,Fresh food,2026-04-06 07:34:54
8908,14865,2104,17,93,5,Food was delicious,2025-09-14 12:39:17
8909,14866,2280,10,266,4,Excellent service,2026-07-05 07:43:27
8910,14867,2709,1,246,5,Highly recommended,2025-02-06 17:15:14
8911,14871,36,4,253,5,Highly recommended,2026-06-05 17:54:48
8912,14872,635,16,194,5,Highly recommended,2025-10-25 13:13:05
8913,14874,586,6,354,5,Amazing restaurant,2025-10-03 01:08:32
8914,14875,2970,3,129,3,Cold food,2025-03-21 12:18:10
8915,14878,2172,10,166,5,Excellent service,2026-04-26 03:37:34
8916,14879,360,4,246,3,Late delivery,2026-01-10 19:01:48
8917,14880,135,10,79,4,Fresh food,2026-07-13 10:52:26
8918,14881,725,7,145,5,Driver was polite,2025-07-08 17:54:31
8919,14882,1981,10,204,5,Excellent service,2024-07-30 21:46:03
8920,14884,2612,2,288,3,Wrong order,2025-02-04 03:04:32
8921,14886,2210,17,276,4,Perfect experience,2026-04-30 13:29:05
8922,14887,2670,14,394,5,Perfect experience,2024-10-21 10:16:17
8923,14889,873,6,299,5,Highly recommended,2024-09-16 13:20:30
8924,14890,2162,7,137,5,Fresh food,2025-03-12 10:09:17
8925,14892,2308,13,119,5,Amazing restaurant,2025-07-20 14:26:48
8926,14893,418,11,336,4,Food was delicious,2025-01-11 22:38:42
8927,14894,1214,5,158,5,Amazing restaurant,2025-04-13 19:29:48
8928,14895,1619,17,361,5,Driver was polite,2024-09-28 13:14:50
8929,14897,1283,13,372,5,Highly recommended,2025-11-28 09:04:00
8930,14899,2923,16,378,4,Driver was polite,2026-03-21 17:44:09
8931,14900,919,20,106,5,Highly recommended,2025-08-16 00:15:47
8932,14901,2935,14,394,5,Driver was polite,2025-04-07 20:11:54
8933,14902,358,7,105,1,Driver was rude,2025-12-05 22:31:33
8934,14904,2589,4,209,4,Excellent service,2026-02-25 23:32:25
8935,14905,821,17,121,4,Food was delicious,2025-05-09 19:49:47
8936,14906,46,3,84,3,Average experience,2025-01-07 04:03:11
8937,14907,2986,1,252,2,Wrong order,2026-02-26 22:05:27
8938,14908,2738,5,95,4,Perfect experience,2025-01-08 01:13:16
8939,14910,2826,7,339,5,Food was delicious,2024-12-18 12:11:22
8940,14911,1450,3,346,5,Amazing restaurant,2024-12-20 03:51:42
8941,14912,1799,12,359,2,Poor packaging,2025-02-20 14:57:53
8942,14914,271,20,235,4,Fresh food,2025-02-07 14:22:56
8943,14915,359,6,189,4,Amazing restaurant,2025-04-30 01:10:13
8944,14916,2216,2,66,4,Very fast delivery,2025-07-30 10:26:26
8945,14920,2306,17,321,5,Amazing restaurant,2024-12-24 17:03:07
8946,14922,2405,8,74,1,Late delivery,2025-12-02 01:38:04
8947,14924,1366,12,319,3,Driver was rude,2025-11-27 08:15:37
8948,14925,958,20,162,5,Amazing restaurant,2025-02-11 23:01:59
8949,14927,975,20,169,5,Highly recommended,2025-12-12 23:16:43
8950,14928,2897,15,188,2,Late delivery,2024-10-28 08:05:25
8951,14929,133,12,319,5,Very fast delivery,2026-01-06 02:11:54
8952,14930,1586,2,296,4,Food was delicious,2025-07-09 04:12:24
8953,14931,775,13,269,4,Food was delicious,2026-05-06 10:54:37
8954,14936,2172,8,203,5,Excellent service,2025-05-25 02:22:38
8955,14939,2868,8,83,4,Driver was polite,2024-08-06 06:02:03
8956,14940,2063,17,11,5,Highly recommended,2024-09-23 17:22:51
8957,14944,1819,2,175,3,Food quality could be better,2025-09-16 17:21:51
8958,14945,2630,10,226,5,Fresh food,2024-12-06 19:47:44
8959,14949,1127,4,103,5,Excellent service,2025-07-20 15:50:14
8960,14953,2964,1,7,2,Late delivery,2025-07-21 18:53:54
8961,14954,134,20,47,5,Highly recommended,2025-02-16 05:47:14
8962,14955,2997,8,203,5,Driver was polite,2025-09-13 19:20:51
