order_id,customer_id,restaurant_id,driver_id,order_datetime,delivery_datetime,order_status,payment_method,delivery_fee
15063,1728,11,230,2026-03-19 23:06:44,2026-03-19 23:52:44,Delivered,Cash,20
15064,2478,5,253,2025-06-14 01:17:19,2025-06-14 02:31:19,Delivered,Card,35
15065,2006,10,266,2025-08-05 07:53:34,2025-08-05 08:17:34,Delivered,Cash,20
15066,709,8,320,2025-11-25 21:19:47,2025-11-25 22:28:47,Delivered,Card,30
15067,302,8,147,2025-11-01 21:21:07,2025-11-01 22:24:07,Delivered,Cash,25
15068,1490,20,106,2025-01-22 20:40:55,2025-01-22 21:42:55,Delivered,Cash,30
15069,2091,1,25,2025-01-26 12:05:37,2025-01-26 12:58:37,Delivered,Card,35
15070,932,18,134,2025-05-27 03:15:01,2025-05-27 04:25:01,Delivered,Cash,30
15071,476,5,281,2025-07-11 07:15:34,2025-07-11 08:19:34,Delivered,Card,15
15072,930,13,102,2025-01-24 13:11:08,2025-01-24 14:02:08,Delivered,Wallet,15
15073,1513,13,182,2024-12-03 19:25:28,2024-12-03 20:13:28,Delivered,Wallet,25
15074,627,14,122,2026-02-17 16:52:19,2026-02-17 17:15:19,Delivered,Card,20
15075,2348,15,354,2024-08-11 12:21:57,2024-08-11 13:15:57,Delivered,Cash,20
15076,427,14,382,2025-02-25 14:45:20,2025-02-25 15:24:20,Delivered,Card,20
15077,937,13,131,2026-04-26 07:45:59,2026-04-26 08:54:59,Delivered,Cash,15
15078,170,8,346,2026-05-29 18:19:24,2026-05-29 18:49:24,Delivered,Cash,35
15079,2361,9,380,2026-07-15 13:03:22,2026-07-15 14:15:22,Delivered,Wallet,25
15080,1139,10,261,2025-12-16 11:30:56,2025-12-16 12:40:56,Delivered,Cash,20
15081,1534,6,368,2024-09-20 09:04:13,2024-09-20 09:56:13,Delivered,Cash,15
15082,2208,4,95,2025-11-15 20:03:55,2025-11-15 20:36:55,Delivered,Cash,15
15083,2230,2,195,2026-03-19 13:03:32,2026-03-19 13:25:32,Delivered,Card,30
15084,2329,3,365,2025-09-13 06:08:33,2025-09-13 06:31:33,Delivered,Card,20
15085,2822,18,362,2026-02-11 00:04:47,2026-02-11 01:14:47,Delivered,Cash,20
15086,2112,2,110,2024-09-26 04:03:56,2024-09-26 04:25:56,Delivered,Cash,35
15087,1545,18,338,2024-12-17 01:59:13,2024-12-17 03:02:13,Delivered,Card,20
15088,838,13,256,2025-01-02 06:41:04,2025-01-02 07:55:04,Delivered,Card,25
15089,2000,10,250,2025-09-13 16:37:34,2025-09-13 17:41:34,Delivered,Cash,20
15090,2302,20,372,2024-08-29 19:23:48,2024-08-29 20:02:48,Delivered,Cash,25
15091,625,10,285,2025-07-26 03:37:30,2025-07-26 04:08:30,Delivered,Cash,20
15092,1535,9,220,2025-08-09 04:33:19,2025-08-09 05:40:19,Delivered,Card,35
15093,1517,14,122,2025-07-31 19:03:20,2025-07-31 19:55:20,Delivered,Cash,30
15094,1687,19,179,2025-06-27 22:19:10,2025-06-27 22:52:10,Delivered,Cash,30
15095,429,20,115,2025-07-12 17:23:49,2025-07-12 18:25:49,Delivered,Wallet,20
15096,1966,15,159,2026-01-16 23:44:52,2026-01-17 00:23:52,Delivered,Card,15
15097,31,8,343,2024-12-30 17:35:05,2024-12-30 18:27:05,Delivered,Wallet,30
15098,1991,7,391,2024-08-10 18:16:08,2024-08-10 19:16:08,Cancelled,Cash,15
15099,2567,17,133,2026-01-02 02:27:20,2026-01-02 03:12:20,Delivered,Card,20
15100,631,12,282,2025-02-05 00:44:02,2025-02-05 01:31:02,Delivered,Wallet,20
15101,1547,19,219,2024-08-02 13:21:44,2024-08-02 14:26:44,Delivered,Cash,30
15102,473,9,378,2025-01-05 12:53:15,2025-01-05 13:24:15,Delivered,Card,30
15103,1451,8,65,2024-08-03 11:48:11,2024-08-03 12:18:11,Delivered,Cash,35
15104,1246,6,322,2025-02-17 19:28:57,2025-02-17 20:13:57,Delivered,Wallet,20
15105,436,18,253,2024-11-28 13:19:42,2024-11-28 14:23:42,Delivered,Wallet,30
15106,26,4,36,2024-12-31 08:39:35,2024-12-31 09:17:35,Delivered,Cash,35
15107,2893,1,79,2024-10-01 21:53:52,2024-10-01 22:25:52,Delivered,Card,15
15108,2454,10,130,2026-06-02 23:32:10,2026-06-03 00:02:10,Delivered,Cash,20
15109,1377,13,361,2025-03-10 12:54:31,2025-03-10 13:53:31,Delivered,Cash,15
15110,1017,16,111,2025-10-07 09:48:53,2025-10-07 10:57:53,Failed,Card,20
15111,1853,13,49,2026-04-01 06:31:09,2026-04-01 07:16:09,Delivered,Cash,35
15112,511,2,306,2024-07-18 03:12:33,2024-07-18 04:03:33,Delivered,Cash,25
15113,1084,7,340,2024-07-29 18:17:45,2024-07-29 18:46:45,Delivered,Card,25
15114,1610,7,103,2026-03-09 02:50:04,2026-03-09 03:14:04,Delivered,Card,30
15115,1853,13,10,2026-05-30 23:35:55,2026-05-31 00:27:55,Delivered,Wallet,30
15116,1097,19,285,2025-07-14 06:58:21,2025-07-14 07:51:21,Delivered,Card,20
15117,97,8,369,2024-07-21 04:04:32,2024-07-21 04:27:32,Delivered,Cash,25
15118,1881,6,244,2026-06-10 23:35:08,2026-06-11 00:12:08,Delivered,Card,35
15119,813,7,183,2026-01-29 19:46:35,2026-01-29 20:38:35,Delivered,Card,30
15120,136,18,381,2025-07-01 09:36:59,2025-07-01 10:43:59,Delivered,Wallet,30
15121,427,14,394,2025-10-20 10:46:24,2025-10-20 11:16:24,Delivered,Cash,15
15122,541,15,312,2024-08-21 10:34:53,2024-08-21 11:43:53,Delivered,Cash,35
15123,2989,11,326,2025-05-09 07:33:21,2025-05-09 08:03:21,Delivered,Card,20
15124,1681,17,102,2024-12-29 04:27:11,2024-12-29 05:22:11,Delivered,Cash,15
15125,2609,17,30,2026-06-26 21:12:37,2026-06-26 21:43:37,Delivered,Card,30
15126,2982,15,312,2026-01-13 22:30:08,2026-01-13 23:02:08,Delivered,Cash,35
15127,2464,18,251,2026-01-12 19:02:52,2026-01-12 20:14:52,Delivered,Wallet,35
15128,2646,2,53,2025-08-08 01:29:39,2025-08-08 02:38:39,Delivered,Card,15
15129,2331,12,176,2024-08-14 06:22:13,2024-08-14 07:09:13,Delivered,Wallet,30
15130,1313,4,246,2026-01-31 10:37:01,2026-01-31 11:31:01,Delivered,Wallet,25
15131,2844,20,236,2026-02-18 13:42:23,2026-02-18 14:18:23,Delivered,Cash,15
15132,1869,13,49,2025-08-05 05:24:32,2025-08-05 05:48:32,Delivered,Card,20
15133,2435,17,102,2024-07-28 01:06:35,2024-07-28 01:54:35,Delivered,Cash,15
15134,2582,4,210,2025-11-29 11:06:57,2025-11-29 11:40:57,Delivered,Wallet,30
15135,189,6,48,2025-01-31 15:14:45,2025-01-31 16:00:45,Delivered,Cash,25
15136,1098,9,387,2025-03-03 08:35:05,2025-03-03 09:27:05,Delivered,Cash,20
15137,2575,11,39,2025-07-07 12:41:42,2025-07-07 13:06:42,Delivered,Card,25
15138,2441,19,203,2025-07-01 06:46:40,2025-07-01 07:30:40,Delivered,Card,20
15139,2469,17,355,2026-03-25 20:52:56,2026-03-25 21:35:56,Delivered,Card,20
15140,1588,17,239,2025-07-24 08:06:37,2025-07-24 08:29:37,Delivered,Card,15
15141,2559,15,19,2026-05-02 02:08:39,2026-05-02 03:07:39,Delivered,Cash,35
15142,1053,15,295,2026-07-15 06:50:01,2026-07-15 07:32:01,Delivered,Card,15
15143,2008,5,338,2025-02-12 19:39:18,2025-02-12 20:12:18,Delivered,Cash,30
15144,2662,17,97,2025-02-13 09:25:20,2025-02-13 10:38:20,Delivered,Cash,25
15145,793,19,80,2025-01-01 10:16:57,2025-01-01 11:18:57,Delivered,Card,35
15146,1495,10,360,2025-07-11 12:20:44,2025-07-11 13:04:44,Delivered,Wallet,30
15147,954,3,343,2025-07-17 00:28:31,2025-07-17 01:42:31,Delivered,Card,25
15148,536,12,295,2026-02-02 22:12:00,2026-02-02 23:13:00,Delivered,Cash,20
15149,576,12,176,2025-05-13 07:11:22,2025-05-13 07:44:22,Delivered,Card,30
15150,933,8,149,2025-07-06 09:15:05,2025-07-06 10:18:05,Delivered,Cash,35
15151,1614,17,236,2025-05-22 13:47:26,2025-05-22 14:58:26,Delivered,Cash,30
15152,1957,13,141,2025-06-15 03:41:56,2025-06-15 04:34:56,Delivered,Wallet,30
15153,827,1,74,2026-05-15 16:03:45,2026-05-15 17:05:45,Delivered,Cash,35
15154,2363,8,37,2024-09-09 09:07:00,2024-09-09 09:29:00,Delivered,Wallet,25
15155,19,2,221,2024-08-03 00:50:33,2024-08-03 01:25:33,Delivered,Wallet,15
15156,1490,20,236,2024-09-14 03:41:33,2024-09-14 04:24:33,Delivered,Cash,25
15157,2811,3,24,2024-09-18 23:59:36,2024-09-19 01:01:36,Delivered,Wallet,35
15158,1378,4,179,2026-04-20 02:38:00,2026-04-20 03:17:00,Delivered,Card,15
15159,1014,6,69,2025-02-22 05:40:25,2025-02-22 06:08:25,Delivered,Cash,20
15160,1001,3,164,2025-08-19 08:03:32,2025-08-19 08:46:32,Delivered,Wallet,30
15161,2371,17,178,2026-04-14 15:49:27,2026-04-14 16:20:27,Delivered,Cash,20
15162,2755,17,303,2025-04-01 20:31:50,2025-04-01 21:16:50,Delivered,Card,35
15163,1547,10,336,2026-03-23 03:13:44,2026-03-23 04:12:44,Delivered,Cash,20
15164,279,1,21,2024-11-30 18:44:02,2024-11-30 19:58:02,Delivered,Wallet,20
15165,1347,10,113,2025-07-12 14:37:38,2025-07-12 15:41:38,Delivered,Wallet,35
15166,1290,18,272,2026-01-31 07:24:47,2026-01-31 08:16:47,Delivered,Wallet,30
15167,116,11,261,2024-11-30 00:17:57,2024-11-30 00:37:57,Delivered,Cash,15
15168,851,7,129,2024-09-02 10:14:22,2024-09-02 11:25:22,Failed,Card,20
15169,1757,20,218,2025-01-25 17:50:56,2025-01-25 18:49:56,Delivered,Cash,30
15170,67,4,400,2025-07-19 03:29:22,2025-07-19 04:35:22,Delivered,Card,30
15171,1229,15,260,2024-09-22 22:48:55,2024-09-22 23:52:55,Delivered,Wallet,25
15172,1519,17,11,2024-11-16 13:11:16,2024-11-16 13:43:16,Delivered,Cash,15
15173,1343,19,149,2024-09-19 18:31:15,2024-09-19 19:13:15,Delivered,Cash,35
15174,855,17,351,2025-10-24 19:04:46,2025-10-24 20:03:46,Delivered,Cash,25
15175,2735,16,13,2025-08-23 06:48:49,2025-08-23 07:59:49,Delivered,Cash,30
15176,2636,2,223,2026-06-14 06:21:01,2026-06-14 07:07:01,Delivered,Card,30
15177,520,15,356,2026-05-04 22:51:54,2026-05-04 23:54:54,Delivered,Cash,15
15178,1411,15,109,2024-10-07 07:06:55,2024-10-07 07:29:55,Delivered,Wallet,20
15179,2443,13,376,2024-08-20 12:39:13,2024-08-20 13:32:13,Delivered,Cash,15
15180,586,12,260,2025-04-05 23:46:43,2025-04-06 00:20:43,Delivered,Cash,20
15181,2973,1,79,2024-12-01 12:25:57,2024-12-01 13:08:57,Delivered,Cash,15
15182,2364,14,122,2025-08-14 02:13:00,2025-08-14 02:58:00,Delivered,Card,15
15183,2114,20,376,2025-09-29 14:58:11,2025-09-29 15:50:11,Delivered,Card,15
15184,661,12,315,2026-06-11 04:15:05,2026-06-11 05:15:05,Delivered,Wallet,25
15185,2200,13,132,2024-08-02 17:36:24,2024-08-02 18:26:24,Delivered,Card,30
15186,70,6,146,2025-06-24 05:58:23,2025-06-24 06:55:23,Delivered,Cash,35
15187,2973,4,381,2025-04-05 14:26:01,2025-04-05 15:26:01,Delivered,Card,35
15188,1539,17,11,2025-06-05 05:59:19,2025-06-05 06:59:19,Delivered,Card,15
15189,736,5,113,2026-06-25 05:54:50,2026-06-25 06:51:50,Delivered,Cash,30
15190,282,17,151,2025-12-18 14:36:51,2025-12-18 14:57:51,Delivered,Card,25
15191,402,19,37,2026-01-26 02:13:41,2026-01-26 02:44:41,Delivered,Card,35
15192,2150,8,25,2025-01-19 22:24:59,2025-01-19 23:11:59,Delivered,Card,35
15193,1792,12,383,2025-10-04 19:50:31,2025-10-04 20:11:31,Delivered,Card,35
15194,2261,3,118,2024-11-16 07:46:34,2024-11-16 08:11:34,Failed,Card,30
15195,2613,11,95,2025-05-11 04:03:36,2025-05-11 04:44:36,Delivered,Cash,20
15196,318,6,359,2025-07-04 20:04:12,2025-07-04 20:45:12,Delivered,Wallet,25
15197,1180,6,41,2025-01-21 01:02:30,2025-01-21 02:03:30,Delivered,Cash,35
15198,1017,16,380,2026-04-04 03:49:05,2026-04-04 04:43:05,Delivered,Card,30
15199,1664,19,42,2024-08-18 15:46:26,2024-08-18 16:24:26,Delivered,Cash,25
15200,409,13,38,2025-02-08 16:37:11,2025-02-08 17:21:11,Delivered,Card,20
15201,1677,6,229,2024-11-11 17:02:12,2024-11-11 17:46:12,Cancelled,Cash,30
15202,2488,2,61,2026-06-01 00:12:18,2026-06-01 00:47:18,Delivered,Wallet,20
15203,668,17,372,2024-07-16 10:57:46,2024-07-16 12:10:46,Delivered,Card,25
15204,1687,8,325,2025-09-16 18:43:42,2025-09-16 19:14:42,Failed,Card,20
15205,2615,6,112,2024-08-08 20:15:07,2024-08-08 21:02:07,Delivered,Wallet,35
15206,2702,11,267,2026-03-04 01:59:14,2026-03-04 02:29:14,Delivered,Card,25
15207,1304,9,72,2025-04-27 03:24:49,2025-04-27 04:00:49,Delivered,Cash,30
15208,436,19,83,2024-10-12 06:18:11,2024-10-12 06:48:11,Delivered,Cash,20
15209,931,20,86,2025-12-14 14:52:16,2025-12-14 15:14:16,Delivered,Wallet,15
15210,2090,15,176,2026-05-07 20:18:52,2026-05-07 20:54:52,Delivered,Cash,25
15211,1869,13,211,2025-11-30 18:26:45,2025-11-30 19:40:45,Delivered,Cash,15
15212,2433,13,151,2025-03-02 09:31:52,2025-03-02 09:58:52,Delivered,Cash,35
15213,1341,20,49,2024-10-30 09:04:47,2024-10-30 10:04:47,Delivered,Cash,30
15214,1396,18,262,2026-06-01 18:08:24,2026-06-01 18:55:24,Delivered,Card,15
15215,555,6,180,2025-12-05 11:49:53,2025-12-05 12:31:53,Delivered,Cash,30
15216,433,7,79,2026-01-27 21:14:06,2026-01-27 21:41:06,Delivered,Cash,15
15217,674,13,38,2025-10-13 21:59:55,2025-10-13 22:43:55,Delivered,Card,25
15218,1808,12,43,2025-02-27 16:04:10,2025-02-27 16:43:10,Delivered,Cash,30
15219,814,17,185,2024-09-08 08:41:50,2024-09-08 09:20:50,Delivered,Cash,30
15220,2765,12,19,2026-05-24 23:03:04,2026-05-25 00:13:04,Delivered,Cash,20
15221,1480,14,394,2025-04-16 16:19:35,2025-04-16 16:56:35,Delivered,Cash,15
15222,2507,11,95,2024-10-27 07:19:48,2024-10-27 07:49:48,Delivered,Cash,30
15223,225,10,325,2025-07-29 05:03:47,2025-07-29 05:43:47,Delivered,Card,15
15224,2974,15,54,2025-07-08 17:19:18,2025-07-08 17:55:18,Failed,Card,35
15225,2209,4,161,2025-03-17 01:46:20,2025-03-17 02:30:20,Delivered,Cash,30
15226,2618,7,226,2024-10-26 21:25:49,2024-10-26 22:24:49,Delivered,Cash,25
15227,2388,2,173,2026-03-23 03:29:35,2026-03-23 04:18:35,Cancelled,Wallet,20
15228,1895,14,382,2025-12-06 22:10:37,2025-12-06 23:04:37,Delivered,Cash,35
15229,2928,18,320,2024-11-16 10:18:11,2024-11-16 10:59:11,Delivered,Cash,15
15230,1933,7,209,2026-02-11 13:19:31,2026-02-11 13:49:31,Delivered,Cash,20
15231,1237,4,350,2026-05-29 02:18:42,2026-05-29 03:07:42,Delivered,Cash,15
15232,1441,20,239,2026-03-07 15:47:39,2026-03-07 16:37:39,Delivered,Cash,30
15233,1893,18,346,2024-08-11 19:18:58,2024-08-11 19:44:58,Delivered,Wallet,15
15234,1811,6,159,2025-06-30 21:38:43,2025-06-30 22:33:43,Cancelled,Card,20
15235,1310,15,188,2026-05-05 00:02:02,2026-05-05 01:14:02,Delivered,Cash,15
15236,1887,17,227,2025-12-16 12:22:59,2025-12-16 13:31:59,Delivered,Wallet,15
15237,825,4,161,2025-02-16 01:56:47,2025-02-16 02:24:47,Delivered,Cash,25
15238,821,20,284,2025-09-25 03:38:47,2025-09-25 04:52:47,Delivered,Cash,20
15239,45,3,130,2024-11-08 09:58:43,2024-11-08 11:04:43,Delivered,Cash,30
15240,2459,17,245,2025-06-13 23:37:58,2025-06-14 00:05:58,Delivered,Cash,35
15241,2181,20,235,2025-08-27 03:40:47,2025-08-27 04:17:47,Delivered,Card,15
15242,2287,20,77,2024-12-30 20:08:17,2024-12-30 20:39:17,Failed,Cash,20
15243,2382,4,145,2026-02-13 03:13:36,2026-02-13 03:41:36,Delivered,Card,15
15244,2765,6,299,2025-04-27 12:14:59,2025-04-27 12:45:59,Delivered,Cash,35
15245,2938,19,95,2025-04-12 07:06:24,2025-04-12 07:41:24,Delivered,Wallet,35
15246,1016,19,16,2025-03-05 21:48:37,2025-03-05 23:00:37,Delivered,Cash,30
15247,932,19,153,2025-02-19 13:48:22,2025-02-19 14:27:22,Delivered,Cash,30
15248,1660,7,123,2025-04-05 17:15:44,2025-04-05 18:02:44,Delivered,Card,20
15249,2310,19,7,2024-08-22 16:27:37,2024-08-22 16:47:37,Delivered,Card,20
15250,480,17,227,2024-07-30 12:44:03,2024-07-30 13:08:03,Delivered,Wallet,20
15251,731,17,157,2025-08-29 16:27:48,2025-08-29 17:26:48,Delivered,Cash,30
15252,2947,11,130,2025-06-07 08:33:37,2025-06-07 09:17:37,Delivered,Card,20
15253,2622,3,96,2024-08-10 20:47:48,2024-08-10 22:01:48,Delivered,Cash,15
15254,2316,13,125,2025-03-18 00:15:00,2025-03-18 00:37:00,Delivered,Card,30
15255,2640,16,316,2025-08-31 05:48:07,2025-08-31 06:59:07,Delivered,Card,15
15256,84,10,199,2024-10-19 09:47:28,2024-10-19 10:17:28,Delivered,Cash,20
15257,441,8,23,2026-01-20 02:38:28,2026-01-20 03:31:28,Delivered,Cash,15
15258,434,13,184,2024-10-06 23:46:17,2024-10-07 00:30:17,Delivered,Card,25
15259,1358,5,123,2025-08-29 16:15:24,2025-08-29 16:35:24,Delivered,Cash,35
15260,564,1,349,2026-03-20 01:43:23,2026-03-20 02:52:23,Cancelled,Cash,25
15261,1569,9,352,2025-11-06 12:03:53,2025-11-06 12:56:53,Failed,Card,35
15262,1202,14,394,2024-07-22 11:55:38,2024-07-22 12:54:38,Delivered,Cash,25
15263,426,12,229,2026-03-01 01:34:17,2026-03-01 02:24:17,Delivered,Cash,30
15264,1593,6,304,2024-12-08 19:31:25,2024-12-08 20:30:25,Delivered,Wallet,25
15265,777,20,206,2026-03-04 22:54:11,2026-03-04 23:45:11,Delivered,Card,25
15266,2416,6,188,2025-10-15 07:31:42,2025-10-15 08:33:42,Delivered,Cash,25
15267,140,13,178,2026-02-09 06:29:21,2026-02-09 07:38:21,Delivered,Card,15
15268,2887,20,22,2024-11-14 01:09:16,2024-11-14 01:33:16,Delivered,Card,25
15269,1783,16,302,2026-04-04 08:59:30,2026-04-04 10:02:30,Delivered,Cash,25
15270,2713,19,286,2026-06-24 12:06:47,2026-06-24 12:53:47,Delivered,Cash,25
15271,1026,2,128,2025-06-14 10:53:42,2025-06-14 12:02:42,Delivered,Cash,15
15272,820,5,31,2025-08-25 11:22:57,2025-08-25 12:17:57,Delivered,Cash,20
15273,2628,7,200,2024-09-03 00:44:20,2024-09-03 01:06:20,Delivered,Card,20
15274,2038,12,165,2025-02-26 19:42:30,2025-02-26 20:48:30,Delivered,Cash,20
15275,1192,7,71,2025-11-09 10:00:42,2025-11-09 10:59:42,Delivered,Cash,30
15276,1651,6,109,2025-01-15 16:47:45,2025-01-15 17:45:45,Failed,Card,35
15277,1682,18,7,2025-08-16 20:48:48,2025-08-16 21:54:48,Delivered,Wallet,20
15278,1898,2,57,2026-03-23 08:34:57,2026-03-23 09:12:57,Delivered,Wallet,15
15279,810,10,290,2025-03-15 05:16:33,2025-03-15 06:02:33,Delivered,Cash,20
15280,793,3,209,2024-08-05 16:46:48,2024-08-05 17:18:48,Delivered,Card,20
15281,2428,1,164,2024-08-24 11:26:45,2024-08-24 11:59:45,Delivered,Wallet,25
15282,1427,2,223,2024-11-08 12:35:24,2024-11-08 13:29:24,Delivered,Cash,20
15283,1045,8,160,2024-10-06 07:20:33,2024-10-06 07:55:33,Delivered,Cash,35
15284,1749,10,80,2026-05-09 13:57:33,2026-05-09 14:43:33,Delivered,Cash,30
15285,2528,15,375,2025-04-17 14:41:26,2025-04-17 15:37:26,Delivered,Cash,15
15286,2034,17,102,2025-02-17 05:51:50,2025-02-17 06:56:50,Delivered,Card,20
15287,263,8,28,2025-02-03 08:34:52,2025-02-03 09:13:52,Delivered,Card,30
15288,2544,6,163,2024-11-19 17:52:07,2024-11-19 18:58:07,Delivered,Wallet,20
15289,1590,1,25,2025-01-05 09:39:19,2025-01-05 10:27:19,Delivered,Wallet,20
15290,917,13,310,2026-02-22 06:11:58,2026-02-22 06:37:58,Delivered,Cash,25
15291,1114,2,255,2024-12-29 05:47:06,2024-12-29 06:26:06,Delivered,Wallet,25
15292,2932,10,238,2024-08-26 01:19:46,2024-08-26 02:19:46,Delivered,Cash,25
15293,1406,6,383,2025-11-16 23:48:50,2025-11-17 00:35:50,Delivered,Wallet,30
15294,1774,10,243,2025-04-24 17:28:10,2025-04-24 18:27:10,Delivered,Cash,25
15295,2101,20,1,2025-09-29 01:07:09,2025-09-29 02:18:09,Delivered,Wallet,35
15296,2674,11,179,2024-08-15 18:28:27,2024-08-15 19:37:27,Failed,Cash,25
15297,1197,3,262,2024-11-04 11:42:13,2024-11-04 12:19:13,Delivered,Cash,20
15298,222,12,109,2026-05-23 11:34:02,2026-05-23 12:24:02,Delivered,Cash,30
15299,445,19,65,2026-06-03 05:50:21,2026-06-03 06:23:21,Delivered,Cash,30
15300,2066,4,262,2025-03-06 22:21:01,2025-03-06 23:26:01,Delivered,Card,35
15301,231,20,141,2025-09-26 13:20:33,2025-09-26 13:44:33,Delivered,Cash,15
15302,1726,17,182,2024-11-11 08:12:16,2024-11-11 08:41:16,Delivered,Cash,35
15303,1123,11,171,2025-12-08 21:29:21,2025-12-08 22:00:21,Cancelled,Card,30
15304,2237,20,313,2026-03-21 00:28:18,2026-03-21 01:43:18,Delivered,Card,35
15305,606,7,29,2025-01-24 02:57:44,2025-01-24 03:33:44,Delivered,Cash,25
15306,2130,11,16,2026-05-25 23:47:08,2026-05-26 00:13:08,Delivered,Wallet,15
15307,2094,1,51,2025-08-08 08:08:28,2025-08-08 09:01:28,Delivered,Cash,25
15308,589,20,351,2024-12-09 18:32:49,2024-12-09 19:17:49,Cancelled,Card,30
15309,1073,8,166,2026-03-06 09:02:43,2026-03-06 10:11:43,Delivered,Card,15
15310,484,8,74,2025-10-25 18:20:18,2025-10-25 19:31:18,Delivered,Card,15
15311,2776,19,274,2025-07-13 08:18:31,2025-07-13 08:48:31,Delivered,Card,25
15312,1192,1,80,2024-12-28 21:16:55,2024-12-28 22:15:55,Delivered,Cash,20
15313,2293,17,127,2025-09-22 19:43:39,2025-09-22 20:38:39,Delivered,Cash,15
15314,1806,8,130,2024-07-18 02:45:45,2024-07-18 03:20:45,Cancelled,Card,20
15315,2738,7,289,2026-04-24 16:09:53,2026-04-24 17:21:53,Delivered,Wallet,30
15316,1323,11,21,2025-10-09 01:41:21,2025-10-09 02:13:21,Delivered,Cash,25
15317,576,12,366,2025-07-07 19:28:59,2025-07-07 20:01:59,Delivered,Cash,15
15318,1063,6,3,2025-12-08 12:15:31,2025-12-08 12:50:31,Delivered,Cash,15
15319,120,16,194,2025-05-30 01:26:55,2025-05-30 01:52:55,Delivered,Cash,30
15320,102,13,206,2025-02-09 09:01:43,2025-02-09 10:01:43,Delivered,Card,20
15321,1824,14,122,2025-11-22 02:57:29,2025-11-22 03:36:29,Delivered,Cash,30
15322,200,17,307,2024-07-20 05:17:23,2024-07-20 05:57:23,Delivered,Wallet,15
15323,1928,10,153,2026-04-23 00:44:34,2026-04-23 01:14:34,Delivered,Card,25
15324,748,4,369,2025-03-19 12:27:35,2025-03-19 13:03:35,Delivered,Cash,15
15325,1330,4,386,2025-02-22 04:12:21,2025-02-22 04:55:21,Delivered,Wallet,20
15326,178,2,92,2026-03-09 15:30:31,2026-03-09 16:02:31,Delivered,Card,15
15327,84,1,71,2025-09-14 18:07:42,2025-09-14 19:05:42,Delivered,Card,15
15328,746,11,209,2024-09-05 14:56:43,2024-09-05 16:05:43,Cancelled,Cash,15
15329,1405,2,110,2025-03-15 08:33:25,2025-03-15 09:07:25,Delivered,Wallet,25
15330,2244,8,147,2025-07-31 10:36:11,2025-07-31 11:25:11,Delivered,Wallet,25
15331,245,13,265,2025-10-22 09:19:49,2025-10-22 10:21:49,Cancelled,Card,15
15332,1092,16,13,2026-03-28 16:55:05,2026-03-28 18:10:05,Delivered,Cash,30
15333,499,2,61,2024-09-19 05:22:13,2024-09-19 06:03:13,Delivered,Cash,35
15334,1493,15,354,2026-06-13 17:12:31,2026-06-13 18:27:31,Delivered,Card,30
15335,781,16,353,2024-12-27 19:17:01,2024-12-27 19:56:01,Delivered,Card,35
15336,92,17,121,2025-10-01 18:02:19,2025-10-01 19:14:19,Delivered,Wallet,20
15337,2388,2,399,2025-03-31 07:51:40,2025-03-31 08:28:40,Delivered,Cash,30
15338,1318,7,105,2025-02-28 18:46:39,2025-02-28 19:19:39,Delivered,Cash,35
15339,309,2,61,2024-09-06 14:29:08,2024-09-06 15:26:08,Delivered,Cash,25
15340,2636,2,17,2025-09-10 14:44:27,2025-09-10 15:40:27,Delivered,Card,30
15341,1774,18,374,2025-11-13 20:54:33,2025-11-13 21:36:33,Delivered,Wallet,25
15342,1054,20,256,2025-12-07 07:18:40,2025-12-07 08:31:40,Delivered,Card,15
15343,1891,20,307,2024-10-16 03:02:47,2024-10-16 04:11:47,Delivered,Cash,30
15344,2253,14,122,2024-10-24 03:03:37,2024-10-24 03:35:37,Delivered,Cash,20
15345,2306,17,327,2024-07-31 03:38:39,2024-07-31 04:18:39,Delivered,Wallet,25
15346,1477,4,246,2024-08-30 03:25:58,2024-08-30 04:14:58,Delivered,Wallet,20
15347,2794,17,91,2025-11-16 01:07:13,2025-11-16 01:43:13,Delivered,Card,35
15348,2084,4,8,2025-10-14 18:29:18,2025-10-14 19:44:18,Delivered,Card,25
15349,711,14,382,2026-04-23 08:41:33,2026-04-23 09:37:33,Delivered,Wallet,30
15350,428,9,316,2025-10-04 20:43:41,2025-10-04 21:17:41,Delivered,Cash,20
15351,2389,11,253,2024-09-29 12:50:26,2024-09-29 13:27:26,Delivered,Card,30
15352,231,13,116,2024-09-12 16:25:24,2024-09-12 16:54:24,Delivered,Wallet,15
15353,1596,2,296,2026-06-16 23:16:09,2026-06-16 23:42:09,Delivered,Wallet,30
15354,936,7,51,2024-12-17 01:36:02,2024-12-17 02:11:02,Delivered,Card,15
15355,146,2,224,2025-11-21 12:56:56,2025-11-21 14:04:56,Delivered,Cash,35
15356,1919,4,90,2024-09-05 13:49:48,2024-09-05 14:37:48,Delivered,Wallet,30
15357,2852,10,250,2025-04-28 17:39:40,2025-04-28 18:16:40,Delivered,Cash,35
15358,2817,20,115,2025-02-13 15:43:23,2025-02-13 16:51:23,Delivered,Card,20
15359,2464,10,161,2025-03-22 07:50:53,2025-03-22 08:57:53,Delivered,Wallet,15
15360,2006,19,238,2025-04-03 09:44:58,2025-04-03 10:42:58,Delivered,Card,35
15361,1909,1,391,2025-11-08 06:31:04,2025-11-08 07:08:04,Delivered,Cash,35
